Date,Team,Acquired,Relinquished,Notes
2010-12-17,Lakers,• Joe Smith (Leynard),,activated from IL
2010-12-17,Nets,,• Anthony Morrow,placed on IL
2010-12-17,Nets,• Sasha Vujacic,,activated from IL
2010-12-17,Pacers,,• Paul George,placed on IL
2010-12-17,Pistons,,• Austin Daye,placed on IL with strained hamstring
2010-12-17,Pistons,• DaJuan Summers,,activated from IL
2010-12-17,Raptors,,• Predrag Stojakovic / Peja Stojakovic,placed on IL with swollen left knee
2010-12-17,Raptors,• Jose Calderon,,activated from IL
2010-12-17,Thunder,,• Morris Peterson,placed on IL
2010-12-17,Thunder,• Cole Aldrich,,activated from IL
2010-12-17,Timberwolves,,• Lazar Hayward,placed on IL
2010-12-17,Timberwolves,• Kosta Koufos,,activated from IL
2010-12-18,Blazers,,• Joel Przybilla,placed on IL with left ankle injury
2010-12-18,Bulls,,• Joakim Noah,placed on IL recovering from surgery on right thumb to repair torn ligament
2010-12-18,Bulls,• Kurt Thomas,,activated from IL
2010-12-18,Clippers,,• Brian Cook,placed on IL with sprained right ankle
2010-12-18,Clippers,• Willie Warren,,activated from IL
2010-12-18,Jazz,,• Gordon Hayward,placed on IL
2010-12-18,Jazz,• Jeremy Evans,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2010-12-18,Timberwolves,,• Darko Milicic,placed on IL with sprained ankle
2010-12-18,Timberwolves,,• Nikola Pekovic,placed on IL with sprained left ankle
2010-12-18,Timberwolves,• Lazar Hayward,,activated from IL
2010-12-18,Timberwolves,• Sundiata Gaines,,activated from IL
2010-12-18,Warriors,,• Andris Biedrins,placed on IL with sprained left ankle
2010-12-18,Warriors,• Rodney Carney,,activated from IL
2010-12-18,Wizards,,• John Wallace,placed on IL with right knee tendinitis
2010-12-18,Wizards,• Andray Blatche,,activated from IL
2010-12-18,Wizards,• Josh Howard,,activated from IL
2010-12-18,Blazers,• Luke Babbitt,,activated from IL
2010-12-19,Kings,,• Jason Thompson,placed on IL with lacerated right ring finger
2010-12-19,Kings,• Jermaine Taylor,,activated from IL
2010-12-19,Lakers,,• Derrick Caracter,placed on IL
2010-12-19,Lakers,• Devin Ebanks,,activated from IL
2010-12-19,Pacers,,• Josh McRoberts,placed on IL with abdominal strain
2010-12-19,Pacers,• A.J. Price,,activated from IL
2010-12-19,Rockets,,• Ishmael Smith / Ish Smith,placed on IL
2010-12-19,Rockets,,• Jared Jeffries,placed on IL
2010-12-19,Rockets,• Aaron Brooks,,activated from IL
2010-12-19,Rockets,• Terrence Williams,,activated from IL
2010-12-20,Bucks,,• Brandon Jennings,placed on IL with broken bone in left foot
2010-12-20,Bucks,,• Corey Maggette,placed on IL with concussion
2010-12-20,Bucks,• Brian Skinner,,activated from IL
2010-12-20,Heat,,• Jamaal Magloire,placed on IL
2010-12-20,Heat,• Mike Miller,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2010-12-20,Hornets,,• Marcus Banks,placed on IL (P)
2010-12-20,Hornets,• Aaron Gray,,activated from IL
2010-12-20,Jazz,,• Mehmet Okur,placed on IL with sprained right ankle
2010-12-20,Jazz,• Gordon Hayward,,activated from IL
2010-12-20,Pacers,,• Dahntay Jones,placed on IL
2010-12-20,Pacers,• Josh McRoberts,,activated from IL
2010-12-20,Timberwolves,,• Sundiata Gaines,placed on IL
2010-12-20,Timberwolves,• Darko Milicic,,activated from IL
2010-12-20,Bucks,• Carlos Delfino,,activated from IL
2010-12-21,Bobcats,,• DeSagana Diop,placed on IL
2010-12-21,Bulls,,• Taj Gibson,placed on IL with concussion
2010-12-21,Bulls,• John Lucas III,,activated from IL
2010-12-21,Mavericks,,• Steve Novak,placed on IL
2010-12-21,Mavericks,• Alexis Ajinca / Alex Ajinca,,activated from IL
2010-12-21,Bobcats,• Sherron Collins,,activated from IL
2010-12-22,76ers,,• Darius Songaila,placed on IL
2010-12-22,76ers,• Craig Brackins,,activated from IL
2010-12-22,Bulls,,• John Lucas III,placed on IL
2010-12-22,Bulls,• Taj Gibson,,activated from IL
2010-12-22,Cavaliers,,• Samardo Samuels,placed on IL
2010-12-22,Cavaliers,• Leon Powe,,activated from IL
2010-12-22,Clippers,,• Craig Smith,placed on IL with herniated disc in lower back
2010-12-22,Hawks,,• Etan Thomas,placed on IL
2010-12-22,Hawks,• Jordan Crawford,,activated from IL
2010-12-22,Nuggets,,• Melvin Ely,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-12-22,Nuggets,• Chris Andersen,,activated from IL
2010-12-22,Nuggets,• Kenyon Martin Sr.,,activated from IL
2010-12-22,Pistons,,• DaJuan Summers,placed on IL
2010-12-22,Pistons,• Austin Daye,,activated from IL
2010-12-22,Timberwolves,,• Sebastian Telfair,placed on IL with plantar fasciitis in right foot
2010-12-22,Timberwolves,• Sundiata Gaines,,activated from IL
2010-12-22,Wizards,,• Hamady Ndiaye / Hamady N'Diaye,placed on IL
2010-12-23,Heat,,• Dwyane Wade,placed on IL with sore left knee
2010-12-23,Heat,• Jamaal Magloire,,activated from IL
2010-12-23,Magic,,• Malik Allen,placed on IL with sprained left ankle
2010-12-23,Magic,• Ryan Anderson,,activated from IL
2010-12-23,Suns,,• Vince Carter,placed on IL with sore left knee
2010-12-23,Suns,• Gani Lawal,,activated from IL
2010-12-23,Suns,• Garret Siler,,activated from IL
2010-12-25,Celtics,,• Rajon Rondo,placed on IL with sprained left ankle
2010-12-25,Celtics,• Jermaine O'Neal,,activated from IL
2010-12-25,Heat,,• Jamaal Magloire,placed on IL
2010-12-25,Heat,• Dwyane Wade,,activated from IL
2010-12-25,Lakers,,• Devin Ebanks,placed on IL
2010-12-25,Lakers,• Derrick Caracter,,activated from IL
2010-12-25,Nuggets,,• Renaldo Balkman,placed on IL
2010-12-25,Nuggets,• Melvin Ely,,activated from IL
2010-12-25,Thunder,,• Cole Aldrich,placed on IL
2010-12-25,Thunder,• Nenad Krstic,,activated from IL
2010-12-25,Warriors,,• Charlie Bell,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-12-25,Warriors,,• Dan Gadzuric,placed on IL with strained left groin
2010-12-25,Warriors,• Brandan Wright,,activated from IL
2010-12-25,Warriors,• Stephen Curry,,activated from IL
2010-12-26,76ers,• Darius Songaila,,activated from IL
2010-12-26,Cavaliers,,• Daniel Gibson,placed on IL with flu
2010-12-26,Cavaliers,• Samardo Samuels,,activated from IL
2010-12-26,Hawks,,• Jordan Crawford,placed on IL
2010-12-26,Hawks,• Jamal Crawford,,activated from IL
2010-12-26,Pacers,,• A.J. Price,placed on IL
2010-12-26,Pacers,• Dahntay Jones,,activated from IL
2010-12-26,Timberwolves,,• Sundiata Gaines,placed on IL
2010-12-26,Timberwolves,• Sebastian Telfair,,activated from IL
2010-12-26,Wizards,• Hamady Ndiaye / Hamady N'Diaye,,activated from IL
2010-12-26,Wizards,• John Wallace,,activated from IL
2010-12-27,Bobcats,,• Dominic McGuire,placed on IL
2010-12-27,Bobcats,,• Sherron Collins,placed on IL
2010-12-27,Bobcats,• DeSagana Diop,,activated from IL
2010-12-27,Bobcats,• Eduardo Najera,,activated from IL
2010-12-27,Bucks,,• Carlos Delfino,placed on IL with concussion
2010-12-27,Bucks,• Corey Maggette,,activated from IL
2010-12-27,Jazz,,• Jeremy Evans,placed on IL
2010-12-27,Jazz,• Mehmet Okur,,activated from IL
2010-12-27,Kings,,• Luther Head,placed on IL
2010-12-27,Kings,• Jason Thompson,,activated from IL
2010-12-27,Mavericks,,• Brian Cardinal,placed on IL with stomach flu
 Date, Team, Acquired, Relinquished, Notes
2010-12-27,Mavericks,• Steve Novak,,activated from IL
2010-12-27,Raptors,,• Andrea Bargnani,placed on IL with strained left calf
2010-12-27,Timberwolves,,• Lazar Hayward,placed on IL
2010-12-27,Timberwolves,• Nikola Pekovic,,activated from IL
2010-12-27,Wizards,,• Hamady Ndiaye / Hamady N'Diaye,placed on IL
2010-12-27,Wizards,,• Hilton Armstrong,placed on IL with foot injury
2010-12-28,Cavaliers,,• Samardo Samuels,placed on IL
2010-12-28,Cavaliers,• Daniel Gibson,,activated from IL
2010-12-28,Mavericks,,• Dirk Nowitzki,placed on IL with sprained right knee
2010-12-28,Mavericks,• Brian Cardinal,,activated from IL
2010-12-28,Nuggets,,• Al Harrington,placed on IL with dislocated right thumb
2010-12-28,Nuggets,• Renaldo Balkman,,activated from IL
2010-12-29,76ers,,• Andre Iguodala,placed on IL with right Achilles tendinitis
2010-12-29,76ers,,• Darius Songaila,placed on IL
2010-12-29,76ers,• Jason Kapono,,activated from IL
2010-12-29,Bobcats,,• Eduardo Najera,placed on IL
2010-12-29,Bobcats,,• Kwame Brown,placed on IL
2010-12-29,Bobcats,,• Tyrus Thomas,placed on IL with sore wrist
2010-12-29,Bobcats,• Dominic McGuire,,activated from IL
2010-12-29,Bobcats,• Gerald Wallace,,activated from IL
2010-12-29,Bobcats,• Sherron Collins,,activated from IL
2010-12-29,Hornets,,• Aaron Gray,placed on IL
2010-12-29,Jazz,,• Andrei Kirilenko,placed on IL with strained lower back
2010-12-29,Jazz,• Jeremy Evans,,activated from IL
2010-12-29,Pacers,,• Dahntay Jones,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2010-12-29,Pacers,,• Jeff Foster,placed on IL (P)
2010-12-29,Pacers,• A.J. Price,,activated from IL
2010-12-29,Pacers,• Paul George,,activated from IL
2010-12-29,Pistons,,• Rodney Stuckey,placed on IL with stomach virus
2010-12-29,Pistons,• DaJuan Summers,,activated from IL
2010-12-29,Suns,,• Gani Lawal,placed on IL
2010-12-29,Suns,• Vince Carter,,activated from IL
2010-12-29,Warriors,,• Jeremy Lin,placed on IL
2010-12-29,Warriors,• Charlie Bell,,activated from IL
2010-12-29,Wizards,,• Lester Hudson,placed on IL
2010-12-29,Wizards,• Hilton Armstrong,,activated from IL
2010-12-31,Celtics,,• Kevin Garnett,placed on IL with strained right calf
2010-12-31,Nets,,• Troy Murphy,placed on IL with viral infection
2010-12-31,Rockets,,• Chuck Hayes,placed on IL with sprained right ankle
2010-12-31,Rockets,• Jared Jeffries,,activated from IL
2010-12-31,Suns,,• Garret Siler,placed on IL
2010-12-31,Suns,• Gani Lawal,,activated from IL
2010-12-31,Wizards,,• Kevin Seraphin,placed on IL
2010-12-31,Wizards,,• Kirk Hinrich,placed on IL with bruised left thigh
2010-12-31,Wizards,• Lester Hudson,,activated from IL
2010-12-31,Wizards,• Yi Jianlian / Jianlian Yi,,activated from IL
2010-12-31,Celtics,• Rajon Rondo,,activated from IL
2011-01-01,Cavaliers,,• Anderson Varejao,placed on IL with fractured cheekbone
2011-01-01,Cavaliers,• Samardo Samuels,,activated from IL
2011-01-01,Hornets,,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2011-01-01,Hornets,• Aaron Gray,,activated from IL
2011-01-01,Jazz,,• Mehmet Okur,placed on IL with strained lower back
2011-01-01,Jazz,• Andrei Kirilenko,,activated from IL
2011-01-01,Nuggets,,• Melvin Ely,placed on IL
2011-01-01,Timberwolves,,• Jonny Flynn,placed on IL with sprained right ankle
2011-01-01,Timberwolves,• Sundiata Gaines,,activated from IL
2011-01-01,Wizards,,• Josh Howard,placed on IL with sore left knee
2011-01-01,Wizards,• Kevin Seraphin,,activated from IL
2011-01-02,Cavaliers,,• Daniel Gibson,placed on IL with bruised left thigh
2011-01-02,Hawks,,• Marvin Williams,placed on IL with sore lower back
2011-01-02,Hawks,• Etan Thomas,,activated from IL
2011-01-02,Mavericks,,• Caron Butler,placed on IL with torn patella tendon in right knee (out for season)
2011-01-02,Pacers,,• A.J. Price,placed on IL
2011-01-02,Pacers,• Jeff Foster,,activated from IL
2011-01-02,Mavericks,• Dominique Jones,,activated from IL
2011-01-02,Cavaliers,• Christian Eyenga,,activated from IL
2011-01-03,Bobcats,,• DeSagana Diop,placed on IL with ruptured right Achilles tendon (out for season)
2011-01-03,Bobcats,,• Gerald Wallace,placed on IL with left ankle injury
2011-01-03,Bobcats,,• Nazr Mohammed,placed on IL with right knee injury
2011-01-03,Bobcats,• Eduardo Najera,,activated from IL
2011-01-03,Bobcats,• Kwame Brown,,activated from IL
2011-01-03,Bobcats,• Tyrus Thomas,,activated from IL
2011-01-03,Pistons,• Rodney Stuckey,,activated from IL
2011-01-03,Timberwolves,,• Sundiata Gaines,placed on IL
2011-01-03,Timberwolves,• Jonny Flynn,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-01-03,Warriors,,• David Lee,placed on IL with back injury
2011-01-03,Warriors,• Dan Gadzuric,,activated from IL
2011-01-04,Blazers,,• Brandon Roy,placed on IL with sore left knee
2011-01-04,Blazers,• Joel Przybilla,,activated from IL
2011-01-04,Knicks,,• Danilo Gallinari,placed on IL with sprained left knee
2011-01-04,Knicks,• Andy Rautins,,activated from IL
2011-01-04,Pistons,,• Chris Wilcox,placed on IL
2011-01-04,Raptors,,• Sonny Weems,placed on IL with back spasms
2011-01-04,Raptors,• Andrea Bargnani,,activated from IL
2011-01-05,Bucks,• Brandon Jennings,,activated from IL
2011-01-05,Cavaliers,,• Anthony Parker,placed on IL with sore back
2011-01-05,Cavaliers,,• Jamario Moon,placed on IL
2011-01-05,Cavaliers,• Anderson Varejao,,activated from IL
2011-01-05,Cavaliers,• Daniel Gibson,,activated from IL
2011-01-05,Hawks,• Jordan Crawford,,activated from IL
2011-01-05,Nuggets,,• Renaldo Balkman,placed on IL
2011-01-05,Nuggets,• Al Harrington,,activated from IL
2011-01-05,Rockets,,• Aaron Brooks,placed on IL with sore/sprained left ankle
2011-01-05,Rockets,• Ishmael Smith / Ish Smith,,activated from IL
2011-01-05,Warriors,,• Charlie Bell,placed on IL
2011-01-05,Warriors,• Andris Biedrins,,activated from IL
2011-01-05,Warriors,• David Lee,,activated from IL
2011-01-05,Wizards,,• Cartier Martin,placed on IL
2011-01-05,Wizards,• Josh Howard,,activated from IL
2011-01-05,Wizards,• Kirk Hinrich,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2011-01-06,Nuggets,,• Kenyon Martin Sr.,placed on IL with left knee injury
2011-01-06,Nuggets,• Renaldo Balkman,,activated from IL
2011-01-07,76ers,,• Tony Battie,placed on IL with right rotator cuff tendinitis
2011-01-07,76ers,• Darius Songaila,,activated from IL
2011-01-07,Cavaliers,,• Daniel Gibson,placed on IL with sprained left ankle
2011-01-07,Cavaliers,,• Leon Powe,placed on IL recovering from surgery on right knee to repair torn meniscus (out indefinitely)
2011-01-07,Cavaliers,• Anthony Parker,,activated from IL
2011-01-07,Cavaliers,• Jamario Moon,,activated from IL
2011-01-07,Grizzlies,,• Xavier Henry,placed on IL with sore right knee
2011-01-07,Grizzlies,• DeMarre Carroll,,activated from IL
2011-01-07,Nets,• Troy Murphy,,activated from IL
2011-01-07,Pacers,,• Solomon Jones,placed on IL
2011-01-07,Pacers,• Lance Stephenson,,activated from IL
2011-01-07,Raptors,,• Solomon Alabi,placed on IL
2011-01-07,Timberwolves,,• Sebastian Telfair,placed on IL
2011-01-07,Timberwolves,• Anthony Tolliver,,activated from IL
2011-01-07,Wizards,,• Josh Howard,placed on IL with sore left knee
2011-01-07,Wizards,• Cartier Martin,,activated from IL
2011-01-07,Raptors,• Sonny Weems,,activated from IL
2011-01-08,Hawks,,• Etan Thomas,placed on IL
2011-01-08,Pacers,,• Josh McRoberts,placed on IL
2011-01-08,Pacers,,• Lance Stephenson,placed on IL
2011-01-08,Pacers,• A.J. Price,,activated from IL
2011-01-08,Pacers,• Solomon Jones,,activated from IL
2011-01-08,Pistons,,• DaJuan Summers,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2011-01-08,Pistons,• Chris Wilcox,,activated from IL
2011-01-09,Kings,,• Tyreke Evans,placed on IL with left foot injury / sprained left ankle (CBC)
2011-01-09,Kings,• Luther Head,,activated from IL
2011-01-09,Lakers,,• Matt Barnes,placed on IL with torn cartilage in right knee (surgery)
2011-01-09,Nuggets,,• Chris Andersen,placed on IL with sore right knee
2011-01-09,Nuggets,• Melvin Ely,,activated from IL
2011-01-09,Suns,,• Gani Lawal,placed on IL with torn ACL and partially torn MCL in right knee (out for season)
2011-01-09,Timberwolves,,• Kosta Koufos,placed on IL
2011-01-09,Timberwolves,• Sebastian Telfair,,activated from IL
2011-01-09,Lakers,• Devin Ebanks,,activated from IL
2011-01-10,Rockets,,• Kevin Martin,placed on IL with sprained right wrist
2011-01-10,Rockets,• Aaron Brooks,,activated from IL
2011-01-11,76ers,,• Darius Songaila,placed on IL
2011-01-11,76ers,• Andre Iguodala,,activated from IL
2011-01-11,Nuggets,,• Melvin Ely,placed on IL
2011-01-11,Nuggets,,• Renaldo Balkman,placed on IL
2011-01-11,Nuggets,• Chris Andersen,,activated from IL
2011-01-11,Nuggets,• Kenyon Martin Sr.,,activated from IL
2011-01-11,Suns,,• Grant Hill,placed on IL with sore/sprained right knee
2011-01-11,Suns,• Garret Siler,,activated from IL
2011-01-12,Bobcats,,• Derrick Brown,placed on IL
2011-01-12,Bobcats,• Gerald Wallace,,activated from IL
2011-01-12,Hornets,,• David Andersen,placed on IL
2011-01-12,Hornets,• Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,,activated from IL
2011-01-12,Jazz,,• Jeremy Evans,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2011-01-12,Jazz,• Mehmet Okur,,activated from IL
2011-01-12,Nets,,• Troy Murphy,placed on IL
2011-01-12,Nets,• Anthony Morrow,,activated from IL
2011-01-12,Pistons,,• Ben Wallace,placed on IL with left ankle injury
2011-01-12,Pistons,• DaJuan Summers,,activated from IL
2011-01-13,Nuggets,,• Chris Andersen,placed on IL with sore right knee and lower back
2011-01-13,Nuggets,• Melvin Ely,,activated from IL
2011-01-13,Timberwolves,,• Michael Beasley,placed on IL with sprained left ankle
2011-01-13,Timberwolves,,• Sebastian Telfair,placed on IL
2011-01-13,Timberwolves,• Kosta Koufos,,activated from IL
2011-01-13,Timberwolves,• Lazar Hayward,,activated from IL
2011-01-14,76ers,,• Craig Brackins,placed on IL
2011-01-14,76ers,• Darius Songaila,,activated from IL
2011-01-14,Bobcats,,• Sherron Collins,placed on IL
2011-01-14,Bobcats,• Derrick Brown,,activated from IL
2011-01-14,Bobcats,• Nazr Mohammed,,activated from IL
2011-01-14,Cavaliers,,• Anderson Varejao,placed on IL with torn tendon in right ankle (out for season)
2011-01-14,Cavaliers,,• Anthony Parker,placed on IL with strained lower back
2011-01-14,Cavaliers,• Daniel Gibson,,activated from IL
2011-01-14,Celtics,• Kevin Garnett,,activated from IL
2011-01-14,Hornets,,• Marco Belinelli,placed on IL with sprained right ankle
2011-01-14,Hornets,• David Andersen,,activated from IL
2011-01-14,Kings,,• Luther Head,placed on IL
2011-01-14,Kings,• Tyreke Evans,,activated from IL
